mesydaq Position Calibration File
position data: 1 row title, mapped pixel and occupancy in columns
bin	pix[0]	occ[0]	pix[1]	occ[1]	pix[2]	occ[2]	pix[3]	occ[3]	pix[4]	occ[4]	pix[5]	occ[5]	pix[6]	occ[6]	pix[7]	occ[7]	pix[8]	occ[8]	pix[9]	occ[9]	pix[10]	occ[10]	pix[11]	occ[11]	pix[12]	occ[12]	pix[13]	occ[13]	pix[14]	occ[14]	pix[15]	occ[15]	pix[16]	occ[16]	pix[17]	occ[17]	pix[18]	occ[18]	pix[19]	occ[19]	pix[20]	occ[20]	pix[21]	occ[21]	pix[22]	occ[22]	pix[23]	occ[23]	pix[24]	occ[24]	pix[25]	occ[25]	pix[26]	occ[26]	pix[27]	occ[27]	pix[28]	occ[28]	pix[29]	occ[29]	pix[30]	occ[30]	pix[31]	occ[31]	pix[32]	occ[32]	pix[33]	occ[33]	pix[34]	occ[34]	pix[35]	occ[35]	pix[36]	occ[36]	pix[37]	occ[37]	pix[38]	occ[38]	pix[39]	occ[39]	pix[40]	occ[40]	pix[41]	occ[41]	pix[42]	occ[42]	pix[43]	occ[43]	pix[44]	occ[44]	pix[45]	occ[45]	pix[46]	occ[46]	pix[47]	occ[47]	pix[48]	occ[48]	pix[49]	occ[49]	pix[50]	occ[50]	pix[51]	occ[51]	pix[52]	occ[52]	pix[53]	occ[53]	pix[54]	occ[54]	pix[55]	occ[55]	pix[56]	occ[56]	pix[57]	occ[57]	pix[58]	occ[58]	pix[59]	occ[59]	pix[60]	occ[60]	pix[61]	occ[61]	pix[62]	occ[62]	pix[63]	occ[63]	pix[64]	occ[64]	pix[65]	occ[65]	pix[66]	occ[66]	pix[67]	occ[67]	pix[68]	occ[68]	pix[69]	occ[69]	pix[70]	occ[70]	pix[71]	occ[71]	pix[72]	occ[72]	pix[73]	occ[73]	pix[74]	occ[74]	pix[75]	occ[75]	pix[76]	occ[76]	pix[77]	occ[77]	pix[78]	occ[78]	pix[79]	occ[79]	pix[80]	occ[80]	pix[81]	occ[81]	pix[82]	occ[82]	pix[83]	occ[83]	pix[84]	occ[84]	pix[85]	occ[85]	pix[86]	occ[86]	pix[87]	occ[87]	pix[88]	occ[88]	pix[89]	occ[89]	pix[90]	occ[90]	pix[91]	occ[91]	pix[92]	occ[92]	pix[93]	occ[93]	pix[94]	occ[94]	pix[95]	occ[95]	pix[96]	occ[96]	pix[97]	occ[97]	pix[98]	occ[98]	pix[99]	occ[99]	pix[100]	occ[100]	pix[101]	occ[101]	pix[102]	occ[102]	pix[103]	occ[103]	pix[104]	occ[104]	pix[105]	occ[105]	pix[106]	occ[106]	pix[107]	occ[107]	pix[108]	occ[108]	pix[109]	occ[109]	pix[110]	occ[110]	pix[111]	occ[111]	pix[112]	occ[112]	pix[113]	occ[113]	pix[114]	occ[114]	pix[115]	occ[115]	pix[116]	occ[116]	pix[117]	occ[117]	pix[118]	occ[118]	pix[119]	occ[119]	pix[120]	occ[120]	pix[121]	occ[121]	pix[122]	occ[122]	pix[123]	occ[123]	pix[124]	occ[124]	pix[125]	occ[125]	pix[126]	occ[126]	pix[127]	occ[127]	
844	118	1	117	1	117	1	117	1	117	1	116	0.600061	116	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	116	0.232755	116	1	116	1	116	1	116	1	116	1	115	1	116	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	117	1	117	1	117	1	118	1	118	1	117	1	116	1	117	1	117	1	117	1	117	1	118	1	118	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	0.995437	117	1	118	1	118	1	118	1	118	1	118	1	117	1	116	0.412743	117	1	117	1	117	1	117	1	117	0.983182	118	1	117	1	116	1	117	1	117	0.326331	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	117	1	116	1	116	0.138724	116	1	116	0.215986	117	1	116	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	0.475398	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	116	0.815583	
845	118	0.624625	117	1	117	0.675504	117	0.705992	117	1	117	1	116	1	117	1	117	1	117	0.9502	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	0.81803	117	1	117	1	116	0.0282648	116	1	116	0.347647	116	0.54363	116	1	115	0.293042	116	1	117	1	117	1	117	1	117	1	117	1	117	1	116	0.875876	117	1	117	1	117	1	117	1	118	1	118	1	117	1	116	1	117	1	117	0.795958	117	1	117	1	118	1	118	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	118	1	118	1	118	1	118	1	118	1	117	0.768039	117	1	117	1	117	1	117	1	117	1	118	1	118	1	117	1	116	1	117	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	117	1	116	0.997027	117	1	116	0.351146	117	1	117	1	116	1	117	1	117	1	117	0.118001	117	0.613996	117	0.62653	117	0.795258	117	1	117	1	117	1	118	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	
846	119	1	117	1	118	1	118	1	117	1	117	1	116	1	117	1	117	0.533927	118	1	117	0.371923	117	1	117	0.235626	117	1	117	1	117	0.0486597	117	0.110943	117	1	117	0.997547	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	0.678439	116	1	116	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	0.772981	117	0.961788	117	1	117	1	118	1	118	1	117	1	116	1	117	1	118	1	117	1	117	1	118	1	118	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	117	0.792217	117	1	117	1	117	0.885064	117	1	117	1	117	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	117	1	117	0.251631	117	1	117	0.153526	118	1	118	1	117	1	116	1	117	1	118	1	117	1	117	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	0.780957	117	0.945546	116	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	117	1	118	1	118	1	118	1	118	1	117	0.896851	117	1	117	1	118	1	117	1	117	1	117	1	117	1	117	1	116	0.927116	117	1	
847	119	1	117	0.560798	118	1	118	1	117	1	117	1	116	0.84264	117	1	118	1	118	1	118	1	117	1	118	1	117	0.273786	117	1	118	1	118	1	118	1	118	1	117	1	117	0.0873067	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	116	0.667664	117	0.608769	117	1	117	1	117	1	117	1	117	0.849466	117	1	118	1	118	1	118	1	117	0.847247	118	1	118	1	117	1	116	0.383878	117	0.610958	118	1	118	1	117	1	118	1	118	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	118	1	117	0.752647	117	0.895519	118	1	117	1	117	0.968974	117	1	117	0.495265	118	1	118	1	118	0.067556	118	1	118	1	118	1	117	1	118	1	118	1	117	1	118	1	118	1	118	1	117	0.425264	116	0.609468	117	1	118	1	117	1	117	0.142304	118	1	117	0.825459	117	1	117	1	117	1	118	1	117	0.85412	117	1	117	0.298529	118	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	117	0.577845	118	1	117	1	117	1	117	1	117	1	117	1	117	1	117	1	
848	119	1	118	1	118	1	118	1	117	0.196057	117	1	117	1	117	1	118	1	118	1	118	1	117	0.289798	118	1	118	1	117	1	118	1	118	1	118	1	118	1	117	1	118	1	117	0.763156	117	1	117	0.59488	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	118	1	117	1	117	1	117	1	117	0.882925	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	118	1	117	0.553822	118	1	118	1	118	1	117	0.149992	117	0.366752	118	1	117	1	117	1	117	1	117	1	117	0.909565	116	0.205224	117	1	118	1	118	1	118	1	118	1	117	0.0765578	118	1	117	1	118	1	118	1	118	1	119	1	118	0.627196	118	0.631463	118	1	117	1	118	1	118	1	117	0.169655	118	1	118	1	118	1	118	1	117	1	117	1	118	1	117	0.288039	118	1	118	1	118	1	117	0.379301	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	117	0.614801	117	0.703531	117	1	117	1	117	1	117	1	117	1	116	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	117	1	117	0.154844	117	1	117	1	117	1	117	1	117	1	
849	119	1	118	1	118	1	118	1	118	1	117	1	117	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	117	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	118	1	118	1	117	1	117	0.0826451	118	1	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.0992871	117	0.447024	117	0.469878	117	0.416933	118	1	117	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	0.678204	118	1	119	1	119	1	119	1	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	117	0.544824	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.933918	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	117	1	117	1	117	1	117	1	117	1	116	0.848945	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	117	0.403314	118	1	117	1	117	1	117	0.295991	117	1	117	1	
850	119	1	118	1	118	1	118	1	118	1	117	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.891205	118	1	118	1	118	1	118	1	117	0.180647	118	1	118	1	117	1	118	1	117	1	117	1	117	1	117	1	117	1	117	1	116	1	117	1	118	1	118	1	117	0.269345	118	1	118	1	118	1	117	1	118	1	118	1	118	1	118	1	119	1	118	0.279528	118	1	117	1	118	1	118	1	118	1	118	1	119	1	118	0.177813	118	0.805842	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	118	0.00260819	119	1	119	1	119	1	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	0.802142	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	117	1	117	1	117	1	117	1	117	0.964977	117	1	117	0.148933	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	118	1	118	1	117	0.316965	118	1	118	1	117	1	117	1	
851	119	1	118	1	118	1	118	1	118	1	117	0.494521	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	117	0.141352	117	1	117	1	117	1	117	1	117	1	116	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	118	1	118	1	119	1	119	1	118	1	117	1	118	1	118	1	118	1	118	1	119	1	119	1	119	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.913246	118	1	119	1	119	1	119	1	119	1	119	1	118	1	117	0.335065	118	1	118	1	118	1	118	1	118	0.848416	119	1	118	1	117	1	118	1	118	0.153099	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	117	1	117	0.0468046	117	1	117	0.137243	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.386155	118	1	118	0.958022	118	1	118	1	118	1	118	1	118	1	117	1	117	0.696174	
852	119	0.436268	118	1	118	0.552598	118	0.583293	118	1	118	1	117	1	118	1	118	1	118	0.808075	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.73914	118	1	118	1	118	1	117	0.985462	117	0.259582	117	0.466033	117	1	116	0.282672	117	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.846756	118	1	118	1	118	1	118	1	119	1	119	1	118	1	117	1	118	1	118	0.670109	118	1	118	1	119	1	119	1	119	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	119	1	119	1	119	1	119	1	119	1	118	0.629313	118	1	118	1	118	1	118	1	118	1	119	1	119	1	118	1	117	1	118	1	119	1	118	1	118	1	118	0.920155	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	1	117	0.922053	118	1	117	0.273342	118	1	118	1	117	1	118	1	118	1	119	1	118	0.470384	118	0.480318	118	0.647592	118	1	118	1	118	1	119	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	
853	120	1	118	1	119	1	119	1	118	1	118	1	117	1	118	1	118	0.392225	119	1	118	0.223778	118	1	118	0.0760253	118	1	118	1	119	1	119	1	118	0.872158	118	0.8524	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	0.612419	117	1	117	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	0.663427	118	0.830727	118	1	118	1	119	1	119	1	118	1	117	1	118	1	119	1	118	0.997755	118	1	119	1	119	1	119	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	0.638606	118	1	118	1	118	0.729096	118	1	118	1	118	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	118	0.967279	118	0.102882	118	1	118	0.0194234	119	1	119	1	118	1	117	1	118	1	119	1	118	1	118	1	119	1	118	1	118	1	118	1	118	1	118	0.888601	118	1	118	1	118	1	118	0.638611	118	0.813723	117	0.939844	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	118	0.939515	119	1	119	1	119	1	119	1	118	0.749723	118	1	118	1	119	1	118	1	118	1	118	1	118	1	118	1	117	0.880366	118	1	
854	120	1	118	0.448471	119	1	119	1	118	1	118	1	117	0.791215	118	1	119	1	119	1	119	1	118	1	119	1	118	0.143531	118	1	119	1	119	1	119	1	119	1	118	1	119	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	117	0.612408	118	0.509371	118	1	118	1	118	1	118	1	118	0.750171	118	1	119	1	119	1	119	1	118	0.729365	119	1	119	1	118	0.964366	117	0.336272	118	0.530126	119	1	119	1	118	1	119	1	119	1	119	1	118	1	118	1	118	0.8838	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	118	0.621373	118	0.764659	119	1	118	1	118	0.828611	118	1	118	0.356988	119	1	119	1	120	1	119	1	119	1	119	1	118	1	119	1	119	1	118	1	119	1	119	1	119	1	118	0.294596	117	0.550146	118	1	119	1	118	1	119	1	119	1	118	0.674566	118	1	118	0.982771	118	1	119	1	118	0.728563	118	0.900767	118	0.173138	119	1	119	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	118	0.446653	119	1	118	1	118	1	118	1	118	1	118	1	118	1	118	1	
855	120	1	119	1	119	1	119	1	118	0.0637786	118	1	118	1	118	1	119	1	119	1	119	1	118	0.145178	119	1	119	1	118	1	119	1	119	1	119	1	119	1	118	1	119	1	118	0.626273	118	1	118	0.456891	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	118	0.966782	118	1	118	1	118	0.782766	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	118	0.424606	119	1	119	1	119	1	118	0.0849746	118	0.257942	119	1	118	1	118	1	118	1	118	1	118	0.789198	117	0.171156	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	120	1	119	0.479532	119	0.470592	119	1	118	1	119	1	119	1	118	0.0427403	119	1	119	1	119	1	119	1	118	1	118	1	119	1	118	0.154188	119	1	119	1	119	1	118	0.215414	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	118	0.497055	118	0.591036	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	118	1	118	0.0446932	118	1	118	1	118	1	118	1	118	1	
856	120	1	119	1	119	1	119	1	119	1	118	1	118	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	118	1	119	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	119	1	118	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	119	0.964788	119	1	119	1	119	1	119	1	119	1	119	1	118	0.339156	118	0.331502	118	0.300271	119	1	118	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	0.507329	119	1	120	1	120	1	120	1	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	118	0.428843	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	0.800277	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	118	1	118	1	118	1	118	1	118	1	117	0.826711	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	118	0.304767	119	1	118	1	118	0.908147	118	0.179331	118	1	118	1	
857	120	1	119	1	119	1	119	1	119	1	118	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	0.783949	119	1	119	1	119	1	119	1	118	0.0526307	119	1	119	1	118	1	119	1	118	1	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	119	1	118	0.179046	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	120	1	119	0.160744	119	1	118	1	119	1	119	1	119	1	119	1	120	1	119	0.0429692	119	0.683947	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	118	0.938921	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	120	1	120	1	120	1	120	1	120	1	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	0.653913	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	118	1	118	1	118	1	118	1	118	0.885309	118	1	118	0.0585962	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	118	0.217565	119	1	119	1	118	1	118	1	
858	120	1	119	1	119	1	119	1	119	1	118	0.388981	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	118	0.0499499	118	1	118	1	118	1	118	1	118	1	117	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	120	1	120	1	119	1	118	1	119	1	119	1	119	1	119	1	120	1	120	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	0.831055	119	1	120	1	120	1	120	1	120	1	120	1	119	1	118	0.257388	119	1	119	1	119	1	119	1	119	0.713651	120	1	119	1	118	1	119	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	118	1	119	1	118	1	118	0.0585005	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	0.296912	119	1	119	0.825698	119	1	119	1	119	1	119	1	119	1	118	1	118	0.576765	
859	120	0.247911	119	1	119	0.429693	119	0.460594	119	1	119	1	118	1	119	1	119	1	119	0.665951	119	1	119	1	119	1	119	1	119	1	119	0.912119	119	0.959622	119	1	119	1	119	1	119	1	119	1	118	0.66025	119	1	119	1	119	1	118	0.905754	118	0.171517	118	0.388435	118	1	117	0.272302	118	1	119	1	119	1	119	1	119	1	119	1	119	1	118	0.817636	119	1	119	1	119	1	119	1	120	1	120	1	119	1	118	1	119	1	119	0.544261	119	1	119	1	120	1	120	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	120	1	120	1	120	1	120	1	120	1	119	0.490588	119	1	119	1	119	1	119	1	119	1	120	1	120	1	119	1	118	1	119	1	120	1	119	1	119	1	119	0.779423	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	1	118	0.847078	119	1	118	0.195538	119	1	119	1	118	1	119	1	119	1	120	1	119	0.326773	119	0.334106	119	0.499925	119	1	119	1	119	1	120	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	
860	121	1	119	1	120	1	120	1	119	1	119	1	118	1	119	1	119	0.250523	120	1	119	0.0756329	119	1	120	1	119	1	119	1	120	1	120	1	119	0.733641	119	0.707253	119	1	119	0.94558	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	0.546399	118	1	118	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	0.553872	119	0.699666	119	0.929593	119	1	120	1	120	1	119	1	118	1	119	1	120	1	119	0.887197	119	1	120	1	120	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	0.484995	119	1	119	1	119	0.573129	119	1	119	1	119	1	119	1	120	1	120	1	120	0.926209	120	1	120	1	120	1	119	1	119	0.849506	120	1	119	1	120	1	120	1	120	1	119	1	118	1	119	1	120	1	119	1	119	1	120	1	119	1	119	1	119	1	119	1	119	0.748173	119	1	119	1	119	1	119	0.496265	119	0.6819	118	0.867236	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	119	0.800709	120	1	120	1	120	1	120	1	119	0.602595	119	1	119	1	120	1	119	1	119	1	119	1	119	1	119	1	118	0.833617	119	1	
861	121	1	119	0.336145	120	1	120	1	119	1	119	1	118	0.739789	119	1	120	1	120	1	120	1	119	1	120	1	119	0.0132761	119	1	120	1	120	1	120	1	120	1	119	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	118	0.557153	119	0.409973	119	1	119	1	119	1	119	1	119	0.650876	119	1	120	1	120	1	120	1	119	0.611483	120	1	120	1	119	0.852819	118	0.288667	119	0.449294	120	1	120	1	119	1	120	1	120	1	120	1	119	1	119	1	119	0.755472	119	1	119	1	119	1	119	1	119	1	118	1	119	1	120	1	119	0.490099	119	0.6338	120	1	119	0.93498	119	0.688247	119	1	119	0.218711	120	1	120	1	121	1	120	1	120	1	120	1	119	1	120	1	120	1	119	1	120	1	120	1	120	1	119	0.163928	118	0.490824	119	1	120	1	119	1	120	1	120	1	119	0.523673	119	1	119	0.864828	119	1	120	1	119	0.603006	119	0.773318	119	0.0477468	120	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	119	0.31546	120	1	119	1	119	1	119	1	119	1	119	1	119	1	119	1	
862	121	1	120	1	120	1	120	1	120	1	119	1	119	1	119	1	120	1	120	1	120	1	119	0.000558308	120	1	120	1	119	1	120	1	120	1	120	1	120	1	119	1	120	1	119	0.48939	119	1	119	0.318901	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	120	1	119	0.885516	119	1	119	1	119	0.682607	120	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	120	1	119	0.29539	120	1	120	1	120	1	119	0.0199569	119	0.149131	120	1	119	1	119	1	119	1	119	1	119	0.668831	118	0.137089	119	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	120	1	121	1	120	0.331868	120	0.309721	120	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	119	1	120	1	119	0.0203367	120	1	120	1	120	1	119	0.0515272	120	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	119	0.379309	119	0.478541	119	1	119	1	119	1	119	1	119	1	118	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	119	1	120	1	119	1	119	1	119	1	119	1	119	1	
863	121	1	120	1	120	1	120	1	120	1	119	1	119	1	119	0.925574	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	119	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	120	1	120	1	119	1	120	1	120	1	120	1	119	1	120	1	120	1	120	1	120	1	120	0.900598	120	1	120	1	119	1	120	1	120	1	120	1	120	1	120	0.83802	120	1	120	1	120	1	120	1	120	1	120	1	119	0.231289	119	0.193125	119	0.183609	120	1	119	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	0.336455	120	0.85427	121	1	121	1	121	1	120	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	119	0.312861	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	0.666636	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	119	1	119	1	119	1	119	1	119	1	118	0.804478	119	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	119	0.20622	120	1	119	1	119	0.795952	119	0.0626716	119	1	119	1	
864	121	1	120	1	120	1	120	1	120	1	119	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	0.676694	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	119	1	119	1	119	1	119	1	119	1	119	1	118	1	119	1	120	1	120	1	119	0.088748	120	1	120	1	120	1	119	1	120	1	120	1	120	1	120	1	121	1	120	0.0419594	120	1	119	1	120	1	120	1	120	1	120	1	121	1	121	1	120	0.562052	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	119	0.835884	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	121	1	121	1	121	1	121	1	121	1	120	1	119	1	120	1	120	1	120	1	120	1	120	1	120	0.505684	120	1	119	1	120	1	120	0.97424	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	119	1	119	1	119	1	119	1	119	0.805642	119	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	120	1	120	1	119	0.118164	120	1	120	1	119	1	119	1	
865	121	1	120	1	120	1	120	1	120	1	119	0.283442	119	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	119	0.966544	119	1	119	1	119	1	119	1	118	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	120	1	120	1	121	1	121	1	120	1	119	1	120	1	120	1	120	1	120	1	121	1	121	1	121	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	0.748865	120	1	121	1	121	1	121	1	121	1	121	1	120	1	119	0.17971	120	1	120	1	120	1	120	1	120	0.578885	121	1	120	1	119	1	120	1	121	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	120	1	119	1	120	1	120	1	119	1	120	1	119	1	120	1	120	1	119	1	120	1	120	1	120	0.88905	120	1	120	1	120	1	120	1	119	0.207668	120	1	120	0.693373	120	1	120	1	120	1	120	1	120	1	119	1	119	0.457355	
